-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,20.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,20.0,2.0,0.0
-1.0,-1.0,-1.0,-1.0,10.0,1.0,-1.0,10.0,1.0,-10.956521739130435
-1.0,-1.0,-1.0,-1.0,10.0,1.0,-1.0,10.0,2.0,-64.0
-1.0,-1.0,-1.0,-1.0,10.0,1.0,-1.0,20.0,1.0,2.25
-1.0,-1.0,-1.0,-1.0,10.0,1.0,-1.0,20.0,2.0,3.4444444444444446
-1.0,-1.0,-1.0,-1.0,20.0,1.0,-1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,-1.0,20.0,1.0,-1.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,-1.0,20.0,2.0,-1.0,20.0,2.0,0.0
-1.0,-1.0,-1.0,-1.0,20.0,2.0,-1.0,20.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,2.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,3.0,2.0,-1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0
-1.0,-1.0,-1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,1.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,2.0,0.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,2.0,1.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,3.0,0.0,1.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,0.0,1.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,0.0,1.0,20.0,1.6486486486486487
-1.0,-1.0,-1.0,0.0,1.0,10.0,0.0,2.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,0.0,2.0,20.0,1.6388888888888888
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,1.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,1.0,20.0,3.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,2.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,2.0,20.0,2.2666666666666666
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,3.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,1.0,3.0,20.0,1.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,2.0,2.0,20.0,5.0
-1.0,-1.0,-1.0,0.0,1.0,10.0,2.0,3.0,10.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,1.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,1.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,2.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,2.0,4.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,0.0,2.0,5.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,1.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,1.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,1.0,2.0,3.0,0.0
-1.0,-1.0,-1.0,0.0,1.0,20.0,1.0,3.0,2.0,0.0
-1.0,-1.0,-1.0,0.0,2.0,20.0,0.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,2.0,20.0,0.0,3.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,2.0,20.0,1.0,3.0,20.0,0.0
-1.0,-1.0,-1.0,0.0,2.0,20.0,2.0,3.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,20.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,20.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,20.0,1.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,20.0,2.0,-1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,-1.0,20.0,10.0,-1.0,0.5
-1.0,-1.0,-1.0,1.0,1.0,0.0,20.0,1.0,0.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,0.0,20.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,0.0,20.0,2.0,0.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,0.0,20.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,0.0,20.0,3.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,20.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,20.0,3.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,10.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,20.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,20.0,3.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,20.0,10.0,10.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,20.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,1.0,20.0,2.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,20.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,20.0,3.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,20.0,3.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,2.0,2.0,20.0,4.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,1.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,1.0,20.0,0.6666666666666666
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,2.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,20.0,1.0,0.75
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,20.0,2.0,2.9047619047619047
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,20.0,3.0,3.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,1.0,20.0,10.0,2.263157894736842
-1.0,-1.0,-1.0,1.0,1.0,10.0,2.0,1.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,2.0,20.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,2.0,20.0,2.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,2.0,20.0,3.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,2.0,20.0,10.0,2.880952380952381
-1.0,-1.0,-1.0,1.0,1.0,10.0,3.0,20.0,10.0,2.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,1.0,1.0,5.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,1.0,10.0,2.3333333333333335
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,2.0,1.0,1.0
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,2.0,10.0,3.7916666666666665
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,3.0,10.0,3.5714285714285716
-1.0,-1.0,-1.0,1.0,1.0,10.0,20.0,10.0,10.0,2.0
-1.0,-1.0,-1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0
-1.0,-1.0,-1.0,1.0,1.0,20.0,2.0,2.0,2.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,1.0,20.0,2.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,1.0,20.0,4.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0,20.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,3.0,1.0,20.0,20.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,10.0,1.0,20.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,10.0,1.0,20.0,20.0,2.8666666666666667
-1.0,-1.0,-1.0,1.0,2.0,10.0,2.0,20.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,10.0,2.0,20.0,20.0,0.5
-1.0,-1.0,-1.0,1.0,2.0,10.0,20.0,2.0,10.0,0.0
-1.0,-1.0,-1.0,1.0,2.0,10.0,20.0,3.0,10.0,0.0
