3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
3.0,90.0,-1.0,3.0,90.0,-1.0,3.0,90.0,-1.0,0.0
